Season,Region,Taxa,LifeStage,n,maxWaterTemp,geometry
Spring,Suisun Bay,Oncorhynchus tshawytscha,Juvenile,250556,25.5,"c(-121.983200073242, -121.979377746582, -121.968017578125, -121.959693908691, -121.958084106445, -121.947250366211, -121.890144348145, -121.883323669434, -121.838752746582, -121.84400177002, -121.834747314453, -121.86799621582, -121.867752075195, -121.877220153809, -121.868423461914, -121.879997253418, -121.887832641602, -121.86311340332, -121.904121398926, -121.90991973877, -121.90991973877, -121.90991973877, -121.911285400391, -121.917221069336, -121.914916992187, -121.939002990723, -121.95597076416, 
-121.976699829102, -121.986083984375, -122.003967285156, -121.994079589844, -122.013641357422, -122.025192260742, -122.026336669922, -122.019546508789, -122.076530456543, -122.083305358887, -122.068283081055, -122.060066223145, -122.047302246094, -122.083000183105, -122.069732666016, -122.042388916016, -122.035598754883, -122.014717102051, -122.057167053223, -122.041831970215, -122.048049926758, -122.095558166504, -122.107971191406, -122.107719421387, -122.096473693848, -122.150497436523, -122.14672088623, 
-122.150573730469, 38.0602188110352, 38.0702209472656, 38.0687484741211, 38.0723037719727, 38.0747489929199, 38.0737800598144, 38.1099319458008, 38.0886993408203, 38.0352783203125, 38.0436935424805, 38.0650482177734, 38.0583038330078, 38.0588607788086, 38.0563812255859, 38.0592002868652, 38.0513000488281, 38.0488815307617, 38.0321655273438, 38.0454711914062, 38.047966003418, 38.0459785461426, 38.0428314208984, 38.0436553955078, 38.0471649169922, 38.0481300354004, 38.0522804260254, 38.05712890625, 
38.0594482421875, 38.051944732666, 38.0599708557129, 38.078670501709, 38.0732803344727, 38.0724983215332, 38.0733337402344, 38.0616683959961, 38.050220489502, 38.0513038635254, 38.0611686706543, 38.0646209716797, 38.0659484863281, 38.0807495117188, 38.0938301086426, 38.1155548095703, 38.1030998229981, 38.0919990539551, 38.1216316223145, 38.1178283691406, 38.1155204772949, 38.0675010681152, 38.0569610595703, 38.0567817687988, 38.048828125, 38.0396957397461, 38.0399169921875, 38.0279998779297)"
Spring,Suisun Bay,Oncorhynchus tshawytscha,Larvae,3,21.111112594604492,"c(-121.90991973877, -121.911285400391, 38.0428314208984, 38.0436553955078)"
Spring,Suisun Bay,Orthodon microlepidotus,Adult,37,20.555557250976563,"c(-121.90991973877, -121.90991973877, -121.90991973877, -121.911285400391, 38.047966003418, 38.0459785461426, 38.0428314208984, 38.0436553955078)"
Spring,Suisun Bay,Orthodon microlepidotus,Juvenile-Larvae,24,21.111112594604492,"c(-121.90991973877, -121.90991973877, -121.90991973877, -121.911285400391, 38.047966003418, 38.0459785461426, 38.0428314208984, 38.0436553955078)"
Spring,Suisun Bay,Pogonichthys macrolepidotus,Adult,5626,24.444446563720703,"c(-121.958084106445, -121.890144348145, -121.886405944824, -121.885375976562, -121.877220153809, -121.90991973877, -121.90991973877, -121.90991973877, -121.911285400391, -122.076530456543, -122.042388916016, -122.057167053223, -122.041831970215, -122.061302185059, 38.0747489929199, 38.1099319458008, 38.0933990478516, 38.091438293457, 38.0563812255859, 38.047966003418, 38.0459785461426, 38.0428314208984, 38.0436553955078, 38.050220489502, 38.1155548095703, 38.1216316223145, 38.1178283691406, 38.1164283752441
)"
Spring,Suisun Bay,Pogonichthys macrolepidotus,Juvenile,9734,25.5,"c(-121.959693908691, -121.958084106445, -121.890144348145, -121.890998840332, -121.886405944824, -121.885375976562, -121.84400177002, -121.86799621582, -121.90161895752, -121.86930847168, -121.86311340332, -121.90991973877, -121.90991973877, -121.90991973877, -121.911285400391, -121.918807983398, -121.989501953125, -121.993278503418, -122.025192260742, -122.026336669922, -122.076530456543, -122.083305358887, -122.061752319336, -122.074180603027, -122.059776306152, -122.046195983887, -122.042388916016, 
-122.023391723633, -122.025871276855, -122.061340332031, -122.094146728516, -122.097808837891, -122.095558166504, -122.138427734375, -122.150497436523, -122.14672088623, -122.150573730469, 38.0723037719727, 38.0747489929199, 38.1099319458008, 38.1023406982422, 38.0933990478516, 38.091438293457, 38.0436935424805, 38.0583038330078, 38.0411796569824, 38.0328063964844, 38.0321655273438, 38.047966003418, 38.0459785461426, 38.0428314208984, 38.0436553955078, 38.0455017089844, 38.054500579834, 38.0842704772949, 
38.0724983215332, 38.0733337402344, 38.050220489502, 38.0513038635254, 38.0938415527344, 38.0925407409668, 38.1067504882812, 38.1139984130859, 38.1155548095703, 38.0920600891113, 38.0990180969238, 38.1168212890625, 38.0702018737793, 38.0648040771484, 38.0675010681152, 38.0388603210449, 38.0396957397461, 38.0399169921875, 38.0279998779297)"
Spring,Suisun Bay,Pogonichthys macrolepidotus,Larvae,3,18.33333396911621,"c(-121.890144348145, -121.911285400391, 38.1099319458008, 38.0436553955078)"
Spring,Suisun Bay,Ptychocheilus grandis,Adult,21,20.000001907348633,"c(-121.890144348145, -121.886405944824, -121.90991973877, -121.90991973877, -121.90991973877, -121.911285400391, -122.041831970215, 38.1099319458008, 38.0933990478516, 38.047966003418, 38.0459785461426, 38.0428314208984, 38.0436553955078, 38.1178283691406)"
Spring,Suisun Bay,Ptychocheilus grandis,Juvenile-Larvae,103,22,"c(-121.890144348145, -121.886405944824, -121.90991973877, -121.90991973877, -121.90991973877, -121.911285400391, -121.986083984375, 38.1099319458008, 38.0933990478516, 38.047966003418, 38.0459785461426, 38.0428314208984, 38.0436553955078, 38.051944732666)"
Spring,Suisun Bay,Spirinchus thaleichthys,Adult,5121,24.444446563720703,"c(-121.979377746582, -121.890144348145, -121.84400177002, -121.86799621582, -121.879997253418, -121.90991973877, -121.90991973877, -121.90991973877, -121.911285400391, -121.914916992187, -121.939002990723, -121.989501953125, -121.994079589844, -122.025192260742, -122.026336669922, -122.083305358887, -122.068283081055, -122.083000183105, -122.069732666016, -122.046195983887, -122.042388916016, -122.014717102051, -122.057167053223, -122.094146728516, -122.097808837891, -122.095558166504, -122.128967285156, 
-122.111282348633, -122.107719421387, -122.096473693848, -122.106369018555, -122.150497436523, -122.14672088623, -122.145149230957, -122.150573730469, 38.0702209472656, 38.1099319458008, 38.0436935424805, 38.0583038330078, 38.0513000488281, 38.047966003418, 38.0459785461426, 38.0428314208984, 38.0436553955078, 38.0481300354004, 38.0522804260254, 38.054500579834, 38.078670501709, 38.0724983215332, 38.0733337402344, 38.0513038635254, 38.0611686706543, 38.0807495117188, 38.0938301086426, 38.1139984130859, 
38.1155548095703, 38.0919990539551, 38.1216316223145, 38.0702018737793, 38.0648040771484, 38.0675010681152, 38.0351295471191, 38.052131652832, 38.0567817687988, 38.048828125, 38.0445518493652, 38.0396957397461, 38.0399169921875, 38.0329818725586, 38.0279998779297)"
Spring,Suisun Bay,Spirinchus thaleichthys,Juvenile,19075,25.5,"c(-121.983909606934, -121.983703613281, -121.987808227539, -121.987022399902, -121.976181030273, -121.967712402344, -121.968223571777, -121.959693908691, -121.958084106445, -121.890144348145, -121.886405944824, -121.883323669434, -121.84400177002, -121.823593139648, -121.836563110352, -121.835083007813, -121.863800048828, -121.86799621582, -121.867752075195, -121.888610839844, -121.888549804688, -121.86930847168, -121.86311340332, -121.906669616699, -121.906539916992, -121.90991973877, -121.90991973877, 
-121.90991973877, -121.911285400391, -121.917221069336, -121.918807983398, -121.914916992187, -121.939521789551, -121.940567016602, -121.94953918457, -121.94953918457, -121.97004699707, -121.967666625977, -121.971900939941, -121.972923278809, -121.986083984375, -121.983428955078, -121.989501953125, -122.003356933594, -122.003379821777, -122.003967285156, -121.996459960938, -121.994079589844, -122.025192260742, -122.026336669922, -122.076530456543, -122.083305358887, -122.072868347168, -122.073867797852, 
-122.068283081055, -122.056632995605, -122.05541229248, -122.060066223145, -122.055297851562, -122.055206298828, -122.047302246094, -122.055229187012, -122.055068969727, -122.073699951172, -122.083000183105, -122.082130432129, -122.061752319336, -122.069732666016, -122.067001342773, -122.066993713379, -122.075302124023, -122.072967529297, -122.072792053223, -122.06861114502, -122.068939208984, -122.064437866211, -122.064376831055, -122.063842773438, -122.060401916504, -122.055671691895, -122.055892944336, 
-122.057807922363, -122.058128356934, -122.054176330566, -122.05345916748, -122.053100585937, -122.051780700684, -122.051849365234, -122.039321899414, -122.043952941895, -122.046195983887, -122.042388916016, -122.019828796387, -122.019798278809, -122.014717102051, -122.009292602539, -122.008232116699, -122.059272766113, -122.05534362793, -122.055191040039, -122.048049926758, -122.055450439453, -122.058067321777, -122.057708740234, -122.060203552246, -122.061141967773, -122.10221862793, -122.102203369141, 
-122.094146728516, -122.097808837891, -122.095558166504, -122.101959228516, -122.102523803711, -122.128967285156, -122.107971191406, -122.107879638672, -122.107719421387, -122.104393005371, -122.086601257324, -122.086448669434, -122.106369018555, -122.139541625977, -122.138427734375, -122.138679504395, -122.150497436523, -122.14672088623, -122.14079284668, -122.145149230957, -122.150573730469, -122.153648376465, 38.0821304321289, 38.082389831543, 38.0731582641602, 38.0731506347656, 38.0675010681152, 
38.0704116821289, 38.0708999633789, 38.0723037719727, 38.0747489929199, 38.1099319458008, 38.0933990478516, 38.0886993408203, 38.0436935424805, 38.0609817504883, 38.0671310424805, 38.0647392272949, 38.0597496032715, 38.0583038330078, 38.0588607788086, 38.0512886047363, 38.0512886047363, 38.0328063964844, 38.0321655273438, 38.0491790771484, 38.0491409301758, 38.047966003418, 38.0459785461426, 38.0428314208984, 38.0436553955078, 38.0471649169922, 38.0455017089844, 38.0481300354004, 38.0527801513672, 
38.0529708862305, 38.0582809448242, 38.0586700439453, 38.0602607727051, 38.0597915649414, 38.0579109191895, 38.0582885742188, 38.051944732666, 38.0516891479492, 38.054500579834, 38.0604209899902, 38.0605506896973, 38.0599708557129, 38.0783615112305, 38.078670501709, 38.0724983215332, 38.0733337402344, 38.050220489502, 38.0513038635254, 38.0559501647949, 38.0563507080078, 38.0611686706543, 38.0654907226562, 38.0657997131348, 38.0646209716797, 38.060359954834, 38.060489654541, 38.0659484863281, 38.0825881958008, 
38.0822486877441, 38.0751991271973, 38.0807495117188, 38.0812683105469, 38.0938415527344, 38.0938301086426, 38.0925407409668, 38.0924186706543, 38.0895805358887, 38.0951614379883, 38.0954284667969, 38.0997695922852, 38.0998611450195, 38.1028099060059, 38.102409362793, 38.1025695800781, 38.1085586547852, 38.1112899780273, 38.1113510131836, 38.1034088134766, 38.1040191650391, 38.1002311706543, 38.1021995544434, 38.102481842041, 38.1028213500976, 38.1026802062988, 38.1046409606934, 38.1042900085449, 
38.1139984130859, 38.1155548095703, 38.0916213989258, 38.0918006896973, 38.0919990539551, 38.0885200500488, 38.089111328125, 38.1207885742188, 38.1220703125, 38.1220588684082, 38.1155204772949, 38.1207809448242, 38.119270324707, 38.1188201904297, 38.1168518066406, 38.1160507202148, 38.0695190429688, 38.0691795349121, 38.0702018737793, 38.0648040771484, 38.0675010681152, 38.0660285949707, 38.0611991882324, 38.0351295471191, 38.0569610595703, 38.0569305419922, 38.0567817687988, 38.0579795837402, 38.0546417236328, 
38.0544891357422, 38.0445518493652, 38.0384407043457, 38.0388603210449, 38.0384216308594, 38.0396957397461, 38.0399169921875, 38.0380516052246, 38.0329818725586, 38.0279998779297, 38.0357894897461)"
Spring,Suisun Bay,Spirinchus thaleichthys,Larvae,94,20.555557250976563,"c(-121.957000732422, -121.890144348145, -121.886405944824, -121.822250366211, -121.836608886719, -121.872039794922, -121.888610839844, -121.888549804688, -121.889350891113, -121.906669616699, -121.906539916992, -121.90991973877, -121.90991973877, -121.90991973877, -121.971900939941, -121.972923278809, -122.016510009766, -122.076530456543, -122.073867797852, -122.066139221191, -122.06861114502, -122.068939208984, -122.060401916504, -122.039321899414, -122.009292602539, -122.059272766113, -122.055191040039, 
-122.060203552246, 38.07421875, 38.1099319458008, 38.0933990478516, 38.0638999938965, 38.0669784545898, 38.0555686950684, 38.0512886047363, 38.0512886047363, 38.0479011535645, 38.0491790771484, 38.0491409301758, 38.047966003418, 38.0459785461426, 38.0428314208984, 38.0579109191895, 38.0582885742188, 38.0741004943848, 38.050220489502, 38.0563507080078, 38.0948486328125, 38.0997695922852, 38.0998611450195, 38.1085586547852, 38.1046409606934, 38.0885200500488, 38.1207885742188, 38.1220588684082, 38.1168518066406
)"
Spring,Suisun Marsh,Acipenser medirostris,Juvenile,1,18.5,"c(-122.08137512207, 38.1266555786133)"
Spring,Suisun Marsh,Acipenser transmontanus,Adult,2,23.600000381469727,"c(-122.073028564453, 38.1394462585449)"
Spring,Suisun Marsh,Acipenser transmontanus,Juvenile,37,25.899999618530273,"c(-122.039939880371, -122.043380737305, -122.030960083008, -121.907821655273, -121.929328918457, -121.928695678711, -121.92578125, -121.931159973145, -122.073028564453, -122.08137512207, -122.086692810059, 38.193603515625, 38.198371887207, 38.2178688049316, 38.2028503417969, 38.1927947998047, 38.1723937988281, 38.1834030151367, 38.1640281677246, 38.1394462585449, 38.1266555786133, 38.132396697998)"
Spring,Suisun Marsh,Acipenser transmontanus,Larvae,2,24.799999237060547,"c(-122.08137512207, 38.1266555786133)"
Spring,Suisun Marsh,Catostomus occidentalis,Adult,638,32.099998474121094,"c(-122.058204650879, -122.044456481934, -122.054405212402, -122.052764892578, -122.048233032227, -122.043586730957, -122.030960083008, -122.038146972656, -122.037086486816, -122.029083251953, -122.030715942383, -122.029121398926, -121.907821655273, -121.915573120117, -121.92578125, -121.933746337891, -122.011817932129, -122.008583068848, -122.013549804687, -122.020729064941, -122.026565551758, -122.06517791748, -122.08137512207, -122.094253540039, -122.097938537598, -122.086692810059, 38.2056655883789, 
38.2111129760742, 38.211483001709, 38.2239151000976, 38.2218971252441, 38.2218818664551, 38.2178688049316, 38.2112617492676, 38.1937561035156, 38.1966361999512, 38.2012977600098, 38.2042922973633, 38.2028503417969, 38.1986312866211, 38.1834030151367, 38.1672706604004, 38.189037322998, 38.1906433105469, 38.1843643188477, 38.1888999938965, 38.1928367614746, 38.1746635437012, 38.1266555786133, 38.102123260498, 38.1077346801758, 38.132396697998)"
Spring,Suisun Marsh,Catostomus occidentalis,Juvenile,765,26,"c(-122.067916870117, -122.058204650879, -122.039939880371, -122.038696289062, -122.044456481934, -122.054405212402, -122.052764892578, -122.048233032227, -122.043586730957, -122.030960083008, -122.037086486816, -122.029083251953, -122.030715942383, -122.029121398926, -121.910484313965, -121.907821655273, -121.915573120117, -121.928695678711, -121.92578125, -121.933746337891, -121.889190673828, -122.011817932129, -122.008583068848, -122.007591247559, -122.013549804687, -122.020729064941, -122.026565551758, 
-122.06517791748, -122.073028564453, -122.08137512207, -122.094253540039, -122.097938537598, -122.086692810059, 38.1841773986816, 38.2056655883789, 38.193603515625, 38.2100715637207, 38.2111129760742, 38.211483001709, 38.2239151000976, 38.2218971252441, 38.2218818664551, 38.2178688049316, 38.1937561035156, 38.1966361999512, 38.2012977600098, 38.2042922973633, 38.2045135498047, 38.2028503417969, 38.1986312866211, 38.1723937988281, 38.1834030151367, 38.1672706604004, 38.1188049316406, 38.189037322998, 
38.1906433105469, 38.1896286010742, 38.1843643188477, 38.1888999938965, 38.1928367614746, 38.1746635437012, 38.1394462585449, 38.1266555786133, 38.102123260498, 38.1077346801758, 38.132396697998)"
Spring,Suisun Marsh,Cottus asper,Adult,2587,32.099998474121094,"c(-122.043380737305, -122.046775817871, -122.044456481934, -122.054405212402, -122.052764892578, -122.048233032227, -122.043586730957, -122.037498474121, -122.025131225586, -122.030960083008, -122.038146972656, -122.037086486816, -122.029083251953, -122.030715942383, -122.029121398926, -121.910339355469, -121.910484313965, -121.907821655273, -121.915573120117, -121.929328918457, -121.928695678711, -121.92578125, -121.929290771484, -121.931159973145, -121.933746337891, -121.889190673828, -122.011817932129, 
-122.013549804687, -122.020729064941, -122.026565551758, -122.025665283203, -122.048370361328, -122.073028564453, -122.08137512207, -122.094253540039, -122.097938537598, -122.086692810059, 38.198371887207, 38.2133026123047, 38.2111129760742, 38.211483001709, 38.2239151000976, 38.2218971252441, 38.2218818664551, 38.2262382507324, 38.2197074890137, 38.2178688049316, 38.2112617492676, 38.1937561035156, 38.1966361999512, 38.2012977600098, 38.2042922973633, 38.2070655822754, 38.2045135498047, 38.2028503417969, 
38.1986312866211, 38.1927947998047, 38.1723937988281, 38.1834030151367, 38.1627578735352, 38.1640281677246, 38.1672706604004, 38.1188049316406, 38.189037322998, 38.1843643188477, 38.1888999938965, 38.1928367614746, 38.1694717407227, 38.1806144714356, 38.1394462585449, 38.1266555786133, 38.102123260498, 38.1077346801758, 38.132396697998)"
